customer_id,tenure_months,monthly_charge,contract_type,num_support_calls,has_autopay,num_products,satisfaction_score,churned
C100554,58,80.37,month-to-month,1,0,2,5,0
C100555,14,62.29,one_year,1,1,2,3,0
C100556,3,100.96,two_year,4,1,3,3,1
C100557,8,86.28,month-to-month,2,0,4,3,1
C100558,0,54.67,month-to-month,1,1,3,2,1
C100559,1,46.8,one_year,1,0,2,1,0
C100560,14,69.91,month-to-month,1,1,3,1,0
C100561,17,51.94,one_year,2,0,3,1,1
C100562,7,60.17,month-to-month,3,1,1,4,1
C100563,11,41.96,one_year,3,1,1,4,0
C100564,3,89.59,two_year,0,1,3,1,0
C100565,26,74.47,two_year,1,0,4,1,1
C100566,12,77.71,two_year,0,0,2,3,0
C100567,4,90.73,month-to-month,0,0,1,4,0
C100568,17,15.0,month-to-month,2,1,1,2,0
C100569,6,71.1,one_year,3,1,2,2,0
C100570,8,64.05,one_year,1,1,2,3,0
C100571,3,87.25,two_year,1,1,1,1,1
C100572,36,82.86,one_year,1,1,2,2,0
C100573,8,83.3,one_year,1,0,2,3,0
C100574,72,102.73,month-to-month,0,0,4,4,0
C100575,12,23.27,two_year,1,1,1,1,0
C100576,4,43.46,month-to-month,2,1,3,1,1
C100577,29,100.62,month-to-month,0,1,2,5,1
C100578,32,106.38,one_year,3,1,1,3,1
C100579,51,49.75,month-to-month,2,0,3,5,0
C100580,3,98.3,one_year,2,0,2,5,0
C100581,37,92.07,month-to-month,2,0,4,2,0
C100582,47,35.87,month-to-month,1,0,3,1,1
C100583,9,55.0,one_year,1,1,4,5,0
C100584,15,78.61,two_year,2,1,1,2,0
C100585,23,68.42,two_year,1,0,2,4,0
C100586,7,115.37,two_year,3,0,1,4,0
C100587,49,85.36,month-to-month,0,1,2,3,0
C100588,29,92.72,month-to-month,5,1,1,2,1
C100589,47,53.72,one_year,3,0,2,1,1
C100590,14,39.42,one_year,3,1,2,3,0
C100591,18,54.9,month-to-month,1,0,3,5,0
C100592,5,105.51,month-to-month,1,1,3,5,0
C100593,9,116.56,month-to-month,3,1,2,2,1
C100594,31,49.85,month-to-month,2,0,3,5,0
C100595,72,66.68,month-to-month,1,0,1,1,0
C100596,4,15.0,one_year,0,1,2,2,0
C100597,1,102.43,two_year,2,0,3,4,0
C100598,2,38.57,month-to-month,2,1,3,1,1
C100599,14,92.54,one_year,3,1,2,4,0
C100600,38,102.35,two_year,2,1,3,3,0
C100601,6,36.76,month-to-month,4,1,4,2,0
C100602,16,48.25,month-to-month,0,0,4,2,0
C100603,17,88.13,two_year,1,1,1,1,0
C100604,44,104.38,month-to-month,1,1,1,5,0
C100605,4,56.94,month-to-month,2,1,1,1,1
C100606,0,43.88,month-to-month,2,1,4,5,0
C100607,17,78.75,month-to-month,2,1,1,4,0
C100608,11,101.84,two_year,0,0,1,2,0
C100609,8,42.35,one_year,2,0,4,1,1
C100610,36,50.3,month-to-month,2,0,1,3,0
C100611,28,99.2,one_year,1,1,2,2,0
C100612,2,75.08,month-to-month,2,1,3,3,1
C100613,19,49.39,month-to-month,2,1,2,5,1
C100614,38,70.1,two_year,2,0,1,3,0
C100615,58,82.03,one_year,2,0,2,4,0
C100616,0,95.74,two_year,0,1,2,2,1
C100617,40,77.41,month-to-month,1,0,1,4,0
C100618,1,69.67,two_year,0,0,3,3,0
C100619,28,27.89,one_year,0,1,2,4,0
C100620,22,83.51,month-to-month,1,1,2,4,0
C100621,72,82.82,month-to-month,1,1,2,1,1
C100622,24,75.12,month-to-month,1,1,4,2,1
C100623,2,70.46,month-to-month,2,1,4,1,0
C100624,27,73.05,two_year,1,1,1,4,0
C100625,7,93.9,month-to-month,0,0,3,4,0
C100626,43,60.65,one_year,4,0,4,5,0
C100627,1,39.69,two_year,0,0,3,5,0
C100628,9,92.53,month-to-month,1,0,1,4,1
C100629,27,60.47,one_year,3,1,1,4,0
C100630,4,62.86,two_year,1,0,1,5,0
C100631,25,80.72,one_year,0,1,2,3,0
C100632,29,63.57,one_year,0,0,2,2,1
C100633,32,68.16,month-to-month,0,1,1,2,1
C100634,50,41.88,month-to-month,0,1,1,3,0
C100635,13,102.59,month-to-month,0,0,1,5,0
C100636,4,36.32,month-to-month,2,1,3,5,1
C100637,7,102.89,month-to-month,2,0,3,1,0
C100638,12,38.15,month-to-month,1,0,2,4,0
C100639,1,52.02,month-to-month,1,1,1,4,1
C100640,30,59.27,month-to-month,3,1,3,5,0
C100641,2,91.8,month-to-month,1,1,1,3,1
C100642,1,74.83,month-to-month,3,1,2,5,0
C100643,65,58.25,two_year,4,0,1,1,0
C100644,39,38.56,two_year,0,0,4,5,0
C100645,7,94.81,one_year,1,1,4,2,0
C100646,10,70.63,one_year,1,1,1,4,0
C100647,42,80.28,two_year,1,1,2,4,0
C100648,23,65.08,month-to-month,1,1,2,2,0
C100649,7,57.16,two_year,1,1,1,5,0
C100650,14,86.41,month-to-month,2,0,1,4,1
C100651,46,77.19,month-to-month,0,0,1,4,0
C100652,0,98.38,month-to-month,2,1,2,1,1
C100653,72,74.72,one_year,2,1,3,4,0
C100654,20,34.43,one_year,1,0,1,4,0
C100655,5,89.03,month-to-month,2,1,1,1,0
C100656,39,71.13,month-to-month,3,1,1,5,0
C100657,2,64.03,month-to-month,1,1,2,2,1
C100658,13,15.0,one_year,2,1,4,3,0
C100659,20,48.21,one_year,0,1,2,2,0
C100660,7,74.01,two_year,2,0,1,2,0
C100661,52,54.11,month-to-month,4,1,1,1,0
C100662,29,76.2,one_year,1,1,3,2,0
C100663,4,84.81,month-to-month,1,1,1,4,1
C100664,4,69.44,month-to-month,0,0,1,3,0
C100665,2,46.37,one_year,3,1,1,2,0
C100666,20,80.64,month-to-month,1,0,3,3,1
C100667,5,78.95,month-to-month,3,0,1,4,1
C100668,19,63.66,one_year,2,0,1,1,1
C100669,41,22.39,month-to-month,0,1,1,2,0
C100670,51,38.82,month-to-month,3,0,2,4,0
C100671,3,89.79,month-to-month,2,1,1,1,0
C100672,10,63.27,month-to-month,1,1,1,2,0
C100673,13,24.8,month-to-month,2,1,2,2,1
C100674,12,65.15,month-to-month,0,0,3,1,0
C100675,13,70.84,one_year,2,1,3,4,0
C100676,15,85.68,one_year,3,0,4,1,0
C100677,34,80.53,one_year,1,1,3,1,0
C100678,9,79.1,month-to-month,0,1,1,4,0
C100679,10,50.34,two_year,3,1,1,2,0
C100680,12,27.64,two_year,0,1,1,1,1
C100681,4,54.13,month-to-month,0,0,4,3,1
C100682,24,103.87,two_year,0,1,2,4,0
C100683,12,31.63,month-to-month,1,1,3,2,0
C100684,59,91.9,two_year,0,1,2,5,0
C100685,41,31.91,month-to-month,3,1,4,4,0
C100686,6,36.83,one_year,2,1,1,2,0
C100687,7,72.02,two_year,0,1,3,5,0
C100688,37,48.92,two_year,5,0,4,4,0
C100689,20,63.25,one_year,2,1,1,5,0
C100690,0,40.44,one_year,2,1,1,5,0
C100691,24,72.59,one_year,0,0,2,5,0
C100692,12,90.66,one_year,2,0,1,2,1
C100693,37,32.63,month-to-month,1,0,1,5,0
C100694,33,82.89,month-to-month,2,0,1,3,0
C100695,61,78.64,month-to-month,2,0,2,3,0
C100696,29,88.9,two_year,1,1,1,4,0
C100697,59,15.0,one_year,1,1,2,4,0
C100698,8,91.64,two_year,0,1,2,1,0
C100699,10,40.22,month-to-month,0,1,2,3,0
C100700,1,62.83,month-to-month,1,1,4,2,1
C100701,48,57.98,month-to-month,3,0,2,5,0
C100702,4,43.59,one_year,2,1,2,5,0
C100703,19,47.42,one_year,3,1,2,3,1
C100704,17,50.8,month-to-month,2,0,2,4,0
C100705,40,73.28,month-to-month,3,1,2,1,1
C100706,12,87.21,two_year,3,1,1,3,0
C100707,4,61.54,month-to-month,0,0,4,5,1
C100708,12,88.59,one_year,2,1,1,4,0
C100709,1,72.71,one_year,1,1,3,4,0
C100710,9,97.64,two_year,2,0,3,4,0
C100711,24,35.79,month-to-month,2,1,2,1,1
C100712,1,72.55,month-to-month,0,0,1,1,1
C100713,72,67.83,month-to-month,0,1,3,1,0
C100714,18,72.29,two_year,0,1,3,5,0
C100715,9,77.66,two_year,2,1,1,5,0
C100716,43,89.05,one_year,2,0,2,5,0
C100717,4,72.5,month-to-month,0,1,3,4,0
C100718,9,81.84,month-to-month,1,1,1,3,0
C100719,66,61.74,one_year,0,1,1,2,0
C100720,7,65.19,month-to-month,2,1,3,2,0
C100721,32,53.17,two_year,0,0,1,3,0
C100722,2,95.68,month-to-month,2,1,3,2,1
C100723,18,88.42,two_year,4,0,3,4,0
C100724,26,100.83,month-to-month,0,0,2,5,0
C100725,6,57.21,one_year,0,1,1,5,0
C100726,10,64.42,one_year,2,1,3,4,0
C100727,19,130.46,one_year,0,1,4,3,1
C100728,21,95.68,month-to-month,1,0,1,4,0
C100729,4,32.69,month-to-month,4,0,4,1,1
C100730,13,87.19,month-to-month,1,1,1,5,0
C100731,72,77.47,two_year,1,0,1,5,0
C100732,9,60.35,month-to-month,1,0,3,1,0
C100733,37,61.91,month-to-month,0,0,4,3,0
C100734,5,47.65,month-to-month,3,0,1,5,0
C100735,15,55.71,month-to-month,3,0,3,3,1
C100736,18,49.6,month-to-month,1,1,1,3,0
C100737,22,39.73,month-to-month,1,0,2,5,1
C100738,30,59.24,month-to-month,1,1,4,2,1
C100739,38,46.79,month-to-month,1,0,1,1,0
C100740,29,86.63,month-to-month,2,1,3,2,0
C100741,40,94.61,month-to-month,3,1,1,4,0
C100742,52,64.96,one_year,1,0,1,4,0
C100743,9,60.36,two_year,3,0,2,3,0
C100744,42,84.69,one_year,1,1,2,4,0
C100745,18,65.83,one_year,2,0,1,2,0
C100746,7,119.07,month-to-month,1,0,1,3,0
C100747,5,15.0,one_year,1,1,1,2,0
C100748,35,15.0,month-to-month,3,1,3,1,0
C100749,24,41.34,month-to-month,3,1,1,3,1
C100750,2,80.7,two_year,0,1,2,4,0
C100751,21,88.27,month-to-month,1,0,2,2,0
C100752,1,57.06,month-to-month,1,0,1,2,1
C100753,12,69.3,month-to-month,4,0,1,2,1
C100754,20,61.66,month-to-month,0,0,3,2,0
C100755,25,81.13,one_year,0,1,2,4,0
C100756,4,119.43,one_year,4,1,2,1,1
C100757,1,15.0,month-to-month,2,1,4,1,0
C100758,21,124.49,one_year,1,1,3,4,1
C100759,41,95.41,two_year,2,1,3,4,0
C100760,38,61.33,two_year,2,0,2,5,0
C100761,11,81.44,month-to-month,1,1,2,4,0
C100762,21,68.5,two_year,2,0,1,3,0
C100763,30,81.07,one_year,0,1,3,3,0
C100764,50,81.05,two_year,1,0,3,3,0
C100765,16,88.62,two_year,3,0,2,2,0
C100766,50,44.12,month-to-month,2,1,3,1,0
C100767,9,84.48,two_year,2,0,3,4,0
C100768,6,52.78,one_year,0,0,2,2,0
C100769,8,61.8,month-to-month,1,1,1,1,0
C100770,31,89.11,month-to-month,6,0,1,4,1
C100771,52,58.22,one_year,2,1,4,5,0
C100772,15,76.84,one_year,0,0,2,2,0
C100773,29,77.41,month-to-month,1,0,2,4,0
C100774,4,71.89,one_year,0,0,1,4,0
C100775,17,38.86,month-to-month,3,1,2,5,0
C100776,14,81.56,month-to-month,1,1,4,3,0
C100777,14,73.98,two_year,2,0,4,3,0
C100778,5,125.21,one_year,1,1,4,5,0
C100779,23,43.43,two_year,3,1,3,3,0
C100780,27,95.9,one_year,1,1,1,1,0
C100781,24,58.98,month-to-month,1,0,3,1,1
C100782,33,62.0,one_year,1,0,1,3,0
C100783,15,112.38,month-to-month,1,1,2,2,0
C100784,46,66.26,month-to-month,1,1,2,3,0
C100785,20,89.67,month-to-month,0,1,3,2,0
C100786,51,72.87,month-to-month,1,0,2,3,0
C100787,13,47.08,month-to-month,1,1,3,1,1
C100788,29,64.23,one_year,1,1,1,4,0
C100789,5,58.77,month-to-month,2,1,2,5,0
C100790,2,64.12,month-to-month,2,1,2,2,1
C100791,64,116.39,month-to-month,1,1,1,3,1
C100792,11,81.45,one_year,1,0,1,2,0
C100793,1,26.4,two_year,3,1,3,4,0
C100794,23,116.82,month-to-month,1,1,2,5,0
C100795,65,79.23,month-to-month,1,0,3,1,0
C100796,35,92.24,one_year,3,0,1,4,0
C100797,72,108.95,month-to-month,2,0,4,4,0
C100798,66,49.27,month-to-month,4,0,2,1,0
C100799,15,78.19,month-to-month,3,1,1,2,1
C100800,6,66.29,month-to-month,1,1,1,3,0
C100801,2,61.15,one_year,0,0,3,3,0
C100802,8,62.32,month-to-month,2,1,1,2,0
C100803,24,72.52,one_year,0,1,4,2,0
C100804,58,99.17,month-to-month,4,0,3,4,1
C100805,0,89.42,one_year,1,1,2,2,0
C100806,41,77.23,one_year,2,1,4,5,0
C100807,35,100.1,month-to-month,1,1,1,1,1
C100808,28,15.0,month-to-month,4,0,3,2,0
C100809,3,70.98,one_year,5,0,1,4,0
C100810,1,78.99,month-to-month,0,0,2,5,0
C100811,32,77.96,two_year,2,1,1,1,0
C100812,25,105.57,month-to-month,1,0,4,5,0
C100813,11,74.46,month-to-month,1,1,1,4,1
C100814,10,104.51,month-to-month,1,1,2,5,0
C100815,1,65.78,two_year,1,1,2,5,0
C100816,72,87.52,month-to-month,1,1,1,1,0
C100817,43,72.93,two_year,4,0,3,5,0
C100818,72,64.02,month-to-month,3,1,4,1,0
C100819,41,83.25,month-to-month,1,1,1,4,0
C100820,15,84.64,one_year,2,0,3,1,1
C100821,45,47.91,month-to-month,1,0,3,4,0
C100822,5,94.0,one_year,1,0,2,4,0
C100823,27,63.77,month-to-month,3,0,1,3,0
C100824,6,72.8,two_year,0,0,1,1,0
C100825,12,15.0,month-to-month,2,1,2,2,0
C100826,49,69.68,month-to-month,1,0,2,2,0
C100827,13,22.48,month-to-month,0,0,3,5,1
C100828,54,91.91,month-to-month,1,1,2,2,1
C100829,22,50.81,one_year,1,0,2,4,0
C100830,8,59.28,month-to-month,3,1,2,3,0
C100831,7,65.9,month-to-month,1,1,1,4,0
C100832,0,37.04,month-to-month,1,1,3,1,1
C100833,20,70.99,one_year,1,1,2,4,0
C100834,44,39.66,two_year,1,1,4,4,0
C100835,6,65.03,two_year,1,1,2,5,0
C100836,16,91.75,two_year,1,0,1,5,0
C100837,72,102.37,month-to-month,1,1,4,5,0
C100838,12,106.15,month-to-month,1,1,1,4,0
C100839,67,64.62,one_year,2,1,2,2,0
C100840,42,46.32,month-to-month,2,1,3,1,1
C100841,16,82.45,one_year,3,1,2,3,0
C100842,24,109.33,two_year,0,0,1,2,0
C100843,2,48.35,one_year,0,1,2,4,0
C100844,17,104.21,month-to-month,2,1,3,2,1
C100845,34,66.84,month-to-month,1,1,3,1,0
C100846,6,15.0,two_year,1,1,2,4,0
C100847,1,71.97,month-to-month,2,1,4,2,0
C100848,1,117.26,month-to-month,0,0,2,5,1
C100849,4,88.26,two_year,4,0,3,1,0
C100850,7,96.96,month-to-month,4,1,2,2,1
C100851,39,80.29,month-to-month,2,1,2,2,0
C100852,15,28.13,two_year,2,0,2,4,0
C100853,18,15.0,one_year,2,1,2,3,0
C100854,9,43.62,month-to-month,0,1,1,4,0
C100855,9,60.6,month-to-month,0,1,3,3,0
C100856,19,44.98,one_year,1,0,1,2,0
C100857,33,49.99,one_year,1,1,4,4,0
C100858,5,89.72,month-to-month,0,0,4,4,1
C100859,14,106.79,one_year,2,1,1,4,1
C100860,25,27.8,month-to-month,1,1,1,5,0
C100861,72,43.48,month-to-month,1,0,1,5,0
C100862,8,67.69,month-to-month,1,0,3,1,1
C100863,12,65.09,month-to-month,1,0,4,1,1
C100864,20,15.0,month-to-month,4,1,4,5,0
C100865,4,143.81,two_year,2,0,2,5,0
C100866,23,87.84,one_year,0,1,3,5,0
C100867,72,79.18,month-to-month,3,1,1,2,0
C100868,8,21.88,one_year,1,1,1,2,0
C100869,16,77.58,month-to-month,1,0,1,5,0
C100870,3,40.69,two_year,1,1,2,2,0
C100871,18,82.94,month-to-month,2,1,3,5,1
C100872,72,77.54,month-to-month,0,1,3,4,0
C100873,19,71.2,month-to-month,1,1,3,1,1
C100874,6,80.95,one_year,1,1,2,1,1
C100875,9,55.54,month-to-month,2,1,4,4,0
C100876,24,74.55,two_year,1,0,1,1,0
C100877,47,15.0,month-to-month,1,0,4,3,0
C100878,14,88.46,one_year,0,1,4,5,0
C100879,16,65.49,two_year,3,0,2,1,0
C100880,40,133.74,month-to-month,0,1,3,3,0
C100881,3,72.78,month-to-month,0,0,1,2,1
C100882,72,15.0,two_year,0,1,1,4,0
C100883,15,108.59,two_year,3,0,2,1,0
C100884,10,51.7,one_year,3,0,2,1,0
C100885,36,41.75,month-to-month,0,1,1,1,0
C100886,7,68.98,month-to-month,3,0,2,5,1
C100887,4,102.37,month-to-month,1,1,1,3,0
C100888,7,118.96,month-to-month,2,0,4,3,1
C100889,27,60.36,month-to-month,1,1,2,5,0
C100890,3,75.55,one_year,3,1,3,2,0
C100891,14,75.78,two_year,1,0,4,4,0
C100892,6,53.69,month-to-month,0,1,2,3,1
C100893,19,57.36,one_year,1,0,1,2,1
C100894,4,66.48,month-to-month,0,1,1,1,0
C100895,36,68.55,one_year,3,0,2,2,0
C100896,62,96.79,month-to-month,3,1,4,5,0
C100897,9,21.55,two_year,2,0,2,3,0
C100898,11,82.02,two_year,2,0,3,1,0
C100899,22,79.46,month-to-month,2,0,1,3,1
C100900,32,104.56,two_year,1,1,3,2,0
C100901,1,60.33,two_year,2,1,3,1,0
C100902,27,60.62,month-to-month,3,1,1,2,1
C100903,40,72.62,month-to-month,2,0,4,3,0
C100904,38,55.77,month-to-month,4,1,3,5,1
C100905,14,55.01,month-to-month,1,0,3,3,0
C100906,42,53.17,month-to-month,1,1,4,3,0
C100907,19,53.24,one_year,2,1,2,2,1
C100908,5,44.12,one_year,2,0,1,3,1
C100909,8,54.61,month-to-month,4,0,3,5,0
C100910,22,50.21,month-to-month,1,1,3,5,0
C100911,19,51.35,month-to-month,3,1,1,3,0
C100912,39,36.16,one_year,1,1,3,1,1
C100913,30,93.59,one_year,1,0,1,1,1
C100914,6,77.52,month-to-month,3,1,1,2,1
C100915,12,68.43,one_year,3,0,2,4,0
C100916,36,42.51,two_year,0,1,3,2,0
C100917,15,85.77,month-to-month,4,1,1,5,0
C100918,6,63.62,month-to-month,0,0,2,1,0
C100919,66,66.99,two_year,2,0,2,2,0
C100920,14,71.94,month-to-month,0,1,4,2,0
C100921,9,66.79,one_year,0,0,1,1,0
C100922,17,94.35,month-to-month,2,0,4,3,0
C100923,9,49.77,one_year,3,1,1,2,0
C100924,8,53.12,month-to-month,3,1,3,5,1
C100925,26,73.39,month-to-month,2,1,1,2,1
C100926,38,64.58,one_year,3,1,3,4,0
C100927,13,83.43,one_year,0,0,1,3,0
C100928,4,92.7,month-to-month,1,0,1,4,0
C100929,16,104.25,month-to-month,0,1,3,1,0
C100930,12,93.69,month-to-month,0,1,1,5,0
C100931,14,62.73,month-to-month,2,1,4,3,1
C100932,7,65.64,month-to-month,2,1,2,1,1
C100933,35,60.45,month-to-month,3,1,1,5,1
C100934,5,98.67,one_year,1,1,1,5,0
C100935,1,64.08,one_year,1,1,2,4,0
C100936,29,48.46,two_year,1,1,1,3,0
C100937,33,43.76,month-to-month,1,0,3,1,1
C100938,7,88.59,month-to-month,0,1,3,1,0
C100939,5,48.0,month-to-month,4,0,2,4,1
C100940,21,15.0,one_year,3,1,1,2,0
C100941,61,87.64,month-to-month,0,1,1,4,1
C100942,7,78.25,month-to-month,2,1,3,2,0
C100943,19,89.08,month-to-month,2,0,2,5,1
C100944,7,94.66,one_year,0,1,1,1,0
C100945,32,82.76,month-to-month,2,0,1,1,0
C100946,15,79.76,month-to-month,1,1,2,5,0
C100947,11,71.33,month-to-month,1,1,1,3,1
C100948,26,50.36,one_year,1,0,1,1,1
C100949,18,17.12,one_year,0,1,1,5,0
C100950,5,20.95,month-to-month,4,1,4,1,1
C100951,13,79.41,one_year,1,1,2,5,0
C100952,72,90.12,one_year,2,1,2,2,0
C100953,39,70.89,one_year,1,0,2,2,1
C100954,17,50.97,month-to-month,2,1,2,1,1
C100955,26,86.05,one_year,1,0,1,4,0
C100956,4,69.46,two_year,1,1,4,3,0
C100957,13,70.37,two_year,1,0,3,4,0
C100958,54,61.07,month-to-month,1,1,3,3,0
C100959,5,40.86,one_year,2,1,2,1,0
C100960,72,44.95,month-to-month,1,0,1,5,0
C100961,45,79.76,one_year,2,1,1,5,0
C100962,28,110.77,two_year,1,0,3,1,1
C100963,11,114.2,month-to-month,3,1,2,1,0
C100964,2,65.64,month-to-month,1,1,2,4,1
C100965,8,81.47,one_year,1,0,2,2,1
C100966,32,68.04,two_year,2,0,3,4,0
C100967,13,74.05,two_year,0,1,1,4,0
C100968,39,80.61,month-to-month,1,1,1,4,0
C100969,6,92.91,month-to-month,2,1,2,2,1
C100970,42,41.77,two_year,0,1,1,1,0
C100971,47,114.53,one_year,1,0,2,3,0
C100972,31,67.17,month-to-month,2,1,1,1,0
C100973,5,45.84,month-to-month,2,1,2,3,1
C100974,6,128.15,two_year,1,1,1,3,0
C100975,2,48.07,two_year,0,0,1,5,0
C100976,1,69.43,one_year,1,1,1,3,1
C100977,32,52.04,two_year,3,0,2,1,0
C100978,16,99.89,one_year,0,0,1,5,1
C100979,34,15.0,month-to-month,2,0,4,2,0
C100980,8,78.79,one_year,0,1,4,4,0
C100981,10,30.62,month-to-month,2,0,2,3,1
C100982,54,109.27,one_year,0,0,1,3,0
C100983,72,122.82,month-to-month,1,1,2,5,0
C100984,3,91.9,month-to-month,2,0,2,5,1
C100985,36,50.87,one_year,4,0,2,1,0
C100986,19,99.5,month-to-month,2,1,2,5,0
C100987,0,125.25,one_year,2,1,1,2,1
C100988,23,76.71,one_year,0,1,1,4,0
C100989,8,61.05,month-to-month,0,1,1,1,1
C100990,10,107.1,month-to-month,2,1,1,1,0
C100991,72,37.1,month-to-month,2,0,1,3,0
C100992,33,63.07,month-to-month,2,0,3,3,0
C100993,1,69.03,month-to-month,1,1,1,3,0
C100994,27,73.45,two_year,1,1,2,1,0
C100995,0,98.01,month-to-month,1,1,3,1,0
C100996,52,66.63,month-to-month,0,1,4,2,0
C100997,22,42.68,two_year,1,1,1,3,0
C100998,24,35.22,two_year,3,1,3,3,0
C100999,0,66.67,month-to-month,4,0,2,2,0
C101000,2,81.95,two_year,2,0,4,4,0
C101001,18,94.42,month-to-month,2,0,1,2,0
C101002,12,85.81,two_year,2,0,1,4,0
C101003,41,35.81,month-to-month,1,1,1,2,0
C101004,8,84.54,month-to-month,2,1,2,1,1
C101005,12,53.72,month-to-month,1,0,1,3,1
C101006,3,102.85,month-to-month,1,1,1,3,1
C101007,17,62.7,month-to-month,1,1,1,5,1
C101008,72,63.27,one_year,1,1,3,2,0
C101009,7,56.38,month-to-month,1,1,2,4,0
C101010,38,94.87,month-to-month,2,0,1,3,0
C101011,4,67.58,two_year,3,0,2,2,0
C101012,52,139.15,month-to-month,1,1,1,3,0
C101013,17,99.56,month-to-month,1,1,1,3,0
C101014,3,41.12,two_year,3,1,2,2,0
C101015,37,69.5,month-to-month,0,1,1,5,0
C101016,52,96.54,month-to-month,2,0,4,5,0
C101017,4,90.28,one_year,1,0,1,4,0
C101018,3,85.74,one_year,1,1,3,4,0
C101019,7,76.65,month-to-month,1,1,1,5,1
C101020,17,31.94,month-to-month,1,0,2,4,1
C101021,72,32.96,two_year,0,1,2,5,0
C101022,47,90.73,one_year,0,1,4,5,0
C101023,9,54.72,month-to-month,1,1,3,5,0
C101024,1,71.01,month-to-month,1,0,1,4,1
C101025,22,86.49,one_year,1,0,3,1,1
C101026,21,23.27,one_year,2,0,3,1,0
C101027,7,23.24,month-to-month,0,1,2,3,0
C101028,22,83.86,two_year,1,0,2,5,0
C101029,72,55.86,month-to-month,2,1,4,5,0
C101030,4,61.75,month-to-month,1,0,3,4,1
C101031,9,98.92,month-to-month,1,1,1,3,0
C101032,45,63.75,month-to-month,2,1,3,5,0
C101033,4,68.95,two_year,0,1,3,3,0
C101034,3,77.65,month-to-month,1,0,4,3,1
C101035,5,27.12,month-to-month,1,0,3,5,0
C101036,35,113.79,month-to-month,0,1,1,1,0
C101037,3,80.54,month-to-month,0,0,4,1,0
C101038,2,56.68,month-to-month,1,1,1,5,1
C101039,24,98.76,month-to-month,3,1,2,2,1
C101040,35,47.05,month-to-month,2,1,4,4,0
C101041,34,53.04,month-to-month,3,0,1,5,0
C101042,14,39.46,one_year,1,1,4,4,0
C101043,60,64.47,two_year,1,0,1,1,0
C101044,4,51.57,two_year,1,1,1,2,0
C101045,14,76.77,two_year,1,1,3,2,0
C101046,11,53.45,month-to-month,0,1,4,5,0
C101047,19,76.68,two_year,1,1,4,3,0
C101048,5,81.1,month-to-month,2,1,1,2,0
C101049,4,79.94,one_year,1,1,1,3,0
C101050,72,79.54,month-to-month,2,1,1,3,0
C101051,9,72.19,month-to-month,0,0,1,5,1
C101052,17,49.49,two_year,2,1,2,2,0
C101053,60,20.42,month-to-month,2,0,3,5,0
C101054,9,78.9,month-to-month,3,0,2,5,1
C101055,11,34.99,month-to-month,4,1,4,2,0
C101056,20,78.59,one_year,0,1,1,1,0
C101057,2,68.79,month-to-month,2,1,1,5,0
C101058,1,68.83,month-to-month,3,0,2,4,0
C101059,24,70.2,one_year,1,1,3,1,0
C101060,11,84.38,month-to-month,2,1,4,3,0
C101061,2,45.69,month-to-month,3,0,3,5,1
C101062,8,77.94,one_year,2,1,3,1,0
C101063,28,97.01,month-to-month,2,0,1,5,0
C101064,34,89.74,month-to-month,1,1,2,4,1
C101065,17,97.63,month-to-month,1,1,1,2,1
C101066,6,63.08,one_year,1,0,2,2,0
C101067,44,67.97,month-to-month,2,0,3,4,1
C101068,6,116.84,month-to-month,1,0,3,3,1
C101069,34,82.63,month-to-month,5,1,2,1,1
C101070,4,76.51,month-to-month,3,1,2,2,0
C101071,66,95.02,month-to-month,0,0,2,2,0
C101072,36,48.24,month-to-month,1,0,1,1,0
C101073,17,66.71,two_year,3,0,1,3,0
C101074,14,81.05,one_year,2,0,2,4,0
C101075,20,68.53,one_year,1,1,3,1,0
C101076,26,107.77,month-to-month,1,0,3,5,0
C101077,20,80.96,month-to-month,2,1,4,2,0
C101078,29,92.12,month-to-month,2,0,1,2,0
C101079,2,49.43,month-to-month,3,1,2,2,1
C101080,13,69.78,one_year,2,1,3,5,0
C101081,34,69.4,month-to-month,4,1,4,5,0
C101082,14,83.03,one_year,0,1,4,2,0
C101083,72,82.23,month-to-month,2,1,3,3,0
C101084,18,70.12,month-to-month,3,1,4,5,0
C101085,9,84.56,month-to-month,4,1,2,5,0
C101086,53,122.35,one_year,3,1,4,4,0
C101087,13,70.87,one_year,2,0,1,3,1
C101088,19,53.83,two_year,1,1,3,1,0
C101089,25,100.24,two_year,0,0,2,2,0
C101090,47,107.19,two_year,0,1,2,2,0
C101091,6,74.81,month-to-month,5,1,1,2,1
C101092,50,94.23,one_year,2,0,1,1,1
C101093,20,19.22,month-to-month,2,1,2,3,0
C101094,11,82.02,one_year,2,1,4,5,0
C101095,10,65.67,two_year,0,1,2,5,0
C101096,72,125.21,month-to-month,3,0,2,3,0
C101097,71,76.03,month-to-month,0,1,2,5,0
C101098,19,116.11,one_year,1,1,3,1,1
C101099,10,65.75,two_year,1,1,1,2,0
C101100,72,63.47,month-to-month,3,1,1,3,0
C101101,0,57.05,one_year,1,1,4,2,0
C101102,1,41.17,month-to-month,1,0,1,4,0
C101103,16,56.22,two_year,1,1,1,1,0
C101104,21,97.86,month-to-month,2,1,4,1,0
C101105,0,32.27,month-to-month,1,1,2,3,1
C101106,5,72.74,month-to-month,0,1,4,2,0
C101107,2,98.13,month-to-month,2,0,4,2,0
C101108,7,76.8,month-to-month,0,1,2,4,0
